id,title,overview,genres,keywords,original_language,release_date,vote_average,vote_count,popularity,runtime,adult,video,genre_list,keyword_list,genres_str,keywords_str,release_year,clean_overview,model_text
100449,제주의 열차의 온도 449,"인천의 낡은 공단을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 6, ""name"": ""액션""}]","[{""id"": 125, ""name"": ""탐정""}, {""id"": 105, ""name"": ""제주""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 122, ""name"": ""공동체""}]",ko,2023-04-22,6.9,1456,31.088,117,False,False,"['범죄', '액션']","['탐정', '제주', '범죄', '공동체']",범죄 액션,탐정 제주 범죄 공동체,2023,"인천의 낡은 공단을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","인천의 낡은 공단을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 액션 탐정 제주 범죄 공동체"
100450,서울의 우주선 너머 450,"광주의 대학가을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 13, ""name"": ""음악""}]","[{""id"": 121, ""name"": ""가짜뉴스""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 111, ""name"": ""성장""}, {""id"": 113, ""name"": ""여행""}]",ko,2023-06-11,5.0,1593,26.06,130,False,False,"['애니메이션', '음악']","['가짜뉴스', '공동체', '성장', '여행']",애니메이션 음악,가짜뉴스 공동체 성장 여행,2023,"광주의 대학가을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","광주의 대학가을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 음악 가짜뉴스 공동체 성장 여행"
100451,부산의 전화의 비밀 451,"외딴 섬을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 124, ""name"": ""시간여행""}, {""id"": 110, ""name"": ""추적""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 109, ""name"": ""로봇""}]",ko,2023-07-31,6.8,1730,25.416,78,False,False,"['코미디', '미스터리']","['시간여행', '추적', '공동체', '로봇']",코미디 미스터리,시간여행 추적 공동체 로봇,2023,"외딴 섬을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","외딴 섬을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 시간여행 추적 공동체 로봇"
100452,한강의 편지로 가는 길 452,"서울의 오래된 골목을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 애니메이션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 12, ""name"": ""애니메이션""}]","[{""id"": 103, ""name"": ""기억""}, {""id"": 102, ""name"": ""우정""}, {""id"": 107, ""name"": ""바다""}, {""id"": 112, ""name"": ""사랑""}]",ko,2023-09-19,8.4,1867,36.618,91,False,False,"['범죄', '애니메이션']","['기억', '우정', '바다', '사랑']",범죄 애니메이션,기억 우정 바다 사랑,2023,"서울의 오래된 골목을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 애니메이션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","서울의 오래된 골목을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 애니메이션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 애니메이션 기억 우정 바다 사랑"
100453,새벽의 시장과 우리 453,"한강변을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 스릴러의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 4, ""name"": ""스릴러""}]","[{""id"": 101, ""name"": ""가족""}, {""id"": 120, ""name"": ""언론""}, {""id"": 105, ""name"": ""제주""}, {""id"": 122, ""name"": ""공동체""}]",ko,2023-11-08,6.5,2004,28.069,104,False,False,"['애니메이션', '스릴러']","['가족', '언론', '제주', '공동체']",애니메이션 스릴러,가족 언론 제주 공동체,2023,"한강변을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 스릴러의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","한강변을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 스릴러의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 스릴러 가족 언론 제주 공동체"
100454,겨울의 달에게 454,"대구의 오래된 극장을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 11, ""name"": ""모험""}]","[{""id"": 107, ""name"": ""바다""}, {""id"": 123, ""name"": ""역사""}, {""id"": 119, ""name"": ""환경""}, {""id"": 101, ""name"": ""가족""}]",ko,2023-12-28,8.2,2141,32.47,117,False,False,"['코미디', '모험']","['바다', '역사', '환경', '가족']",코미디 모험,바다 역사 환경 가족,2023,"대구의 오래된 극장을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","대구의 오래된 극장을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 모험 바다 역사 환경 가족"
100455,여름의 호텔 455,"달 기지을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 3, ""name"": ""로맨스""}]","[{""id"": 104, ""name"": ""미스터리""}, {""id"": 121, ""name"": ""가짜뉴스""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 119, ""name"": ""환경""}]",ko,2024-02-16,6.3,2278,37.941,130,False,False,"['범죄', '로맨스']","['미스터리', '가짜뉴스', '공동체', '환경']",범죄 로맨스,미스터리 가짜뉴스 공동체 환경,2024,"달 기지을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","달 기지을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 로맨스 미스터리 가짜뉴스 공동체 환경"
100456,봄날의 거울의 끝 456,"제주도의 작은 해안마을을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 10, ""name"": ""SF""}]","[{""id"": 108, ""name"": ""인공지능""}, {""id"": 113, ""name"": ""여행""}, {""id"": 105, ""name"": ""제주""}, {""id"": 116, ""name"": ""학교""}]",ko,2023-09-02,8.1,2415,33.308,78,False,False,"['애니메이션', 'SF']","['인공지능', '여행', '제주', '학교']",애니메이션 SF,인공지능 여행 제주 학교,2023,"제주도의 작은 해안마을을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","제주도의 작은 해안마을을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 SF 인공지능 여행 제주 학교"
100457,가을의 등대의 선택 457,"강원도의 산골마을을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 114, ""name"": ""음악""}, {""id"": 118, ""name"": ""미래""}, {""id"": 107, ""name"": ""바다""}, {""id"": 104, ""name"": ""미스터리""}]",ko,2023-10-22,6.2,2552,27.615,91,False,False,"['코미디', '미스터리']","['음악', '미래', '바다', '미스터리']",코미디 미스터리,음악 미래 바다 미스터리,2023,"강원도의 산골마을을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","강원도의 산골마을을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 음악 미래 바다 미스터리"
100458,푸른 기억을 기다리며 458,"전주의 한옥마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 9, ""name"": ""판타지""}]","[{""id"": 102, ""name"": ""우정""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 124, ""name"": ""시간여행""}, {""id"": 123, ""name"": ""역사""}]",ko,2023-12-11,8.0,2689,27.441,104,False,False,"['범죄', '판타지']","['우정', '로봇', '시간여행', '역사']",범죄 판타지,우정 로봇 시간여행 역사,2023,"전주의 한옥마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","전주의 한옥마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 판타지 우정 로봇 시간여행 역사"
100459,붉은 정원의 계절 459,"가상의 미래 도시을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 1, ""name"": ""드라마""}]","[{""id"": 103, ""name"": ""기억""}, {""id"": 116, ""name"": ""학교""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 102, ""name"": ""우정""}]",ko,2024-01-30,5.9,2826,27.357,117,False,False,"['애니메이션', '드라마']","['기억', '학교', '로봇', '우정']",애니메이션 드라마,기억 학교 로봇 우정,2024,"가상의 미래 도시을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","가상의 미래 도시을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 드라마 기억 학교 로봇 우정"
100460,검은 그림자의 기록 460,"국경 근처의 작은 역을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 8, ""name"": ""가족""}]","[{""id"": 105, ""name"": ""제주""}, {""id"": 101, ""name"": ""가족""}, {""id"": 108, ""name"": ""인공지능""}, {""id"": 125, ""name"": ""탐정""}]",ko,2024-03-20,7.8,2963,27.96,130,False,False,"['코미디', '가족']","['제주', '가족', '인공지능', '탐정']",코미디 가족,제주 가족 인공지능 탐정,2024,"국경 근처의 작은 역을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","국경 근처의 작은 역을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 가족 제주 가족 인공지능 탐정"
100461,하얀 연구소의 하루 461,"부산항 인근을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 15, ""name"": ""다큐멘터리""}]","[{""id"": 119, ""name"": ""환경""}, {""id"": 107, ""name"": ""바다""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 104, ""name"": ""미스터리""}]",ko,2024-05-09,5.7,3100,29.292,78,False,False,"['범죄', '다큐멘터리']","['환경', '바다', '로봇', '미스터리']",범죄 다큐멘터리,환경 바다 로봇 미스터리,2024,"부산항 인근을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","부산항 인근을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 다큐멘터리 환경 바다 로봇 미스터리"
100462,마지막 지도에서 만난 사람 462,"인천의 낡은 공단을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 7, ""name"": ""범죄""}]","[{""id"": 124, ""name"": ""시간여행""}, {""id"": 110, ""name"": ""추적""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 105, ""name"": ""제주""}]",ko,2024-06-28,7.5,3237,22.409,91,False,False,"['애니메이션', '범죄']","['시간여행', '추적', '범죄', '제주']",애니메이션 범죄,시간여행 추적 범죄 제주,2024,"인천의 낡은 공단을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","인천의 낡은 공단을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 범죄 시간여행 추적 범죄 제주"
100463,첫 번째 강의 밤 463,"광주의 대학가을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 14, ""name"": ""역사""}]","[{""id"": 109, ""name"": ""로봇""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 124, ""name"": ""시간여행""}, {""id"": 123, ""name"": ""역사""}]",ko,2024-01-13,5.6,3374,35.24,104,False,False,"['코미디', '역사']","['로봇', '공동체', '시간여행', '역사']",코미디 역사,로봇 공동체 시간여행 역사,2024,"광주의 대학가을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","광주의 대학가을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 역사 로봇 공동체 시간여행 역사"
100464,낯선 정거장의 온도 464,"외딴 섬을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 6, ""name"": ""액션""}]","[{""id"": 102, ""name"": ""우정""}, {""id"": 107, ""name"": ""바다""}, {""id"": 123, ""name"": ""역사""}, {""id"": 118, ""name"": ""미래""}]",ko,2024-03-03,7.2,3511,23.746,117,False,False,"['범죄', '액션']","['우정', '바다', '역사', '미래']",범죄 액션,우정 바다 역사 미래,2024,"외딴 섬을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","외딴 섬을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 액션 우정 바다 역사 미래"
100465,잊힌 숲 너머 465,"서울의 오래된 골목을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 13, ""name"": ""음악""}]","[{""id"": 118, ""name"": ""미래""}, {""id"": 105, ""name"": ""제주""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 101, ""name"": ""가족""}]",ko,2024-04-22,5.5,3648,28.425,130,False,False,"['애니메이션', '음악']","['미래', '제주', '공동체', '가족']",애니메이션 음악,미래 제주 공동체 가족,2024,"서울의 오래된 골목을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","서울의 오래된 골목을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 음악 미래 제주 공동체 가족"
100466,비밀의 사진의 비밀 466,"한강변을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 103, ""name"": ""기억""}, {""id"": 125, ""name"": ""탐정""}, {""id"": 118, ""name"": ""미래""}, {""id"": 111, ""name"": ""성장""}]",ko,2024-06-11,7.1,3785,31.173,78,False,False,"['코미디', '미스터리']","['기억', '탐정', '미래', '성장']",코미디 미스터리,기억 탐정 미래 성장,2024,"한강변을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","한강변을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 기억 탐정 미래 성장"
100467,고요한 로봇로 가는 길 467,"대구의 오래된 극장을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 애니메이션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 12, ""name"": ""애니메이션""}]","[{""id"": 117, ""name"": ""범죄""}, {""id"": 114, ""name"": ""음악""}, {""id"": 107, ""name"": ""바다""}, {""id"": 115, ""name"": ""요리""}]",ko,2024-07-31,5.3,3922,24.5,91,False,False,"['범죄', '애니메이션']","['범죄', '음악', '바다', '요리']",범죄 애니메이션,범죄 음악 바다 요리,2024,"대구의 오래된 극장을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 애니메이션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","대구의 오래된 극장을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 애니메이션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 애니메이션 범죄 음악 바다 요리"
100468,빛나는 신호과 우리 468,"달 기지을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 스릴러의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 4, ""name"": ""스릴러""}]","[{""id"": 121, ""name"": ""가짜뉴스""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 119, ""name"": ""환경""}, {""id"": 123, ""name"": ""역사""}]",ko,2024-09-19,6.8,4059,32.315,104,False,False,"['애니메이션', '스릴러']","['가짜뉴스', '범죄', '환경', '역사']",애니메이션 스릴러,가짜뉴스 범죄 환경 역사,2024,"달 기지을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 스릴러의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","달 기지을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 스릴러의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 스릴러 가짜뉴스 범죄 환경 역사"
